-5.2929,6.1315,6.2452,-4.761,5.2947,5.8368,-2.4996,5.4143,0.20286,-4.6536,5.8888,3.0942,-4.4367,7.9475,-0.53422,-4.5925,5.8483,-0.49687,-5.8117,7.5943,3.1345,-6.2711,6.6218,3.2579,1.6427,1.9028,-0.5888
-5.1858,6.1315,6.4596,-4.6706,5.2947,6.0499,-2.689,5.4143,0.20761,-4.6536,5.9082,3.2553,-4.4458,7.9475,-0.51951,-4.6108,5.8483,-0.48557,-5.8117,7.5513,3.4331,-6.2895,6.6136,3.542,1.5225,1.9246,-0.5888
-5.1051,6.1315,6.7004,-4.6546,5.2947,6.268,-2.7077,5.4143,0.3131,-4.6138,5.9273,3.385,-4.455,7.9567,-0.51951,-4.62,5.8483,-0.47543,-5.6467,7.5015,4.0849,-6.2895,6.599,3.6578,1.4885,2.0457,-0.5888
-5.0545,6.1584,6.9335,-4.6302,5.3045,6.5006,-2.719,5.4143,0.41749,-4.5994,5.9393,3.521,-4.4642,7.9567,-0.51951,-4.62,5.8483,-0.46604,-5.5917,7.4737,4.7899,-6.3067,6.6323,3.7646,1.4582,2.145,-0.60184
-5.0015,6.1847,7.0025,-4.5978,5.3762,6.5955,-2.7264,5.4091,0.52656,-4.5904,5.9601,3.6066,-4.4733,7.9567,-0.53177,-4.62,5.8483,-0.4357,-5.569,7.4737,4.9305,-6.3067,6.6537,3.9432,1.3346,2.3635,-0.64146
-4.9817,6.2752,7.0094,-4.5666,5.4417,6.5955,-2.7264,5.4053,0.6337,-4.545,6.0002,3.6807,-4.4733,7.9567,-0.53177,-4.62,5.8483,-0.4012,-5.5323,7.5015,4.9305,-6.3067,6.6764,4.0851,1.2107,2.6097,-0.68479
-4.9581,6.3806,7.0094,-4.5401,5.4495,6.5955,-2.7377,5.4035,0.71178,-4.4597,6.0252,3.6807,-4.4733,7.9567,-0.54362,-4.6292,5.8483,-0.38249,-5.498,7.5015,4.9305,-6.3061,6.6764,4.1375,1.2014,2.6374,-0.69086
-4.9183,6.4642,7.0094,-4.484,5.4881,6.5955,-2.7377,5.4019,0.80167,-4.4083,6.0307,3.6807,-4.4733,7.9567,-0.54619,-4.6383,5.8483,-0.36399,-5.4892,7.5015,4.9428,-6.2889,6.6764,4.1614,1.2014,2.6374,-0.6967
-4.8736,6.5166,7.0094,-4.437,5.5253,6.5955,-2.7849,5.3889,0.80167,-4.3839,6.0368,3.6807,-4.4733,7.9475,-0.54619,-4.6383,5.8483,-0.36036,-5.4769,7.5015,4.9428,-6.2889,6.6764,4.1754,1.2014,2.6374,-0.70303
-4.848,6.5166,7.0094,-4.3831,5.5788,6.5955,-2.8246,5.3749,0.80167,-4.3486,6.0394,3.6807,-4.4733,7.9383,-0.54619,-4.6383,5.8392,-0.36036,-5.4307,7.4987,4.9428,-6.2673,6.6764,4.1874,1.2014,2.6374,-0.70628
-4.8379,6.5214,7.0094,-4.326,5.6423,6.5955,-2.8246,5.3749,0.80167,-4.3208,6.0418,3.6807,-4.4642,7.9383,-0.54619,-4.6383,5.8392,-0.36036,-5.3849,7.4987,4.9428,-6.2673,6.691,4.1916,1.2014,2.6374,-0.71437
-4.7485,6.529,7.0094,-4.2793,5.6733,6.5955,-2.8246,5.3749,0.80167,-4.3047,6.0469,3.6807,-4.4642,7.9383,-0.54362,-4.6383,5.8483,-0.36036,-5.3659,7.5119,4.9428,-6.2673,6.7177,4.1974,1.2014,2.6374,-0.745
-4.6434,6.5513,7.0094,-4.2088,5.7295,6.5955,-2.8246,5.3182,0.80167,-4.3047,6.0614,3.6807,-4.455,7.9383,-0.53136,-4.6383,5.8483,-0.36036,-5.3436,7.5181,4.9428,-6.2673,6.7408,4.2105,1.2014,2.6374,-0.77569
-4.6145,6.5777,7.0094,-4.1402,5.7771,6.5955,-2.8246,5.1655,0.80167,-4.3047,6.0746,3.6807,-4.4458,7.9383,-0.50891,-4.6383,5.8483,-0.36036,-5.3286,7.5547,4.9428,-6.2673,6.771,4.2215,1.2014,2.6374,-0.8023
-4.563,6.5878,7.0094,-4.097,5.7906,6.5955,-2.8246,5.0628,0.80167,-4.3047,6.0758,3.6807,-4.4458,7.9383,-0.49855,-4.6383,5.8483,-0.36036,-5.3286,7.6206,4.9428,-6.2673,6.8036,4.2623,1.2014,2.6374,-0.84312
-4.3877,6.5996,7.0094,-4.0816,5.8139,6.5955,-2.8246,5.0483,0.80167,-4.3047,6.0884,3.6807,-4.4458,7.9292,-0.49271,-4.6383,5.8575,-0.36036,-5.3286,7.6636,4.9428,-6.2673,6.8097,4.3167,1.2014,2.6374,-0.86442
-4.2253,6.6115,7.0094,-4.0465,5.8518,6.5955,-2.8246,5.0304,0.80167,-4.3047,6.1009,3.6807,-4.4458,7.9108,-0.48436,-4.6383,5.8667,-0.36036,-5.3286,7.677,4.9428,-6.2673,6.8269,4.3412,1.2014,2.6374,-0.86522
-4.0803,6.6115,7.0094,-4.0142,5.8869,6.5955,-2.8246,4.8198,0.80167,-4.3047,6.1009,3.6807,-4.4458,7.9017,-0.47948,-4.6383,5.8667,-0.36036,-5.3034,7.6881,4.9428,-6.2673,6.8623,4.366,1.2014,2.6374,-0.86522
-3.8598,6.6115,7.0094,-3.9319,5.8905,6.5955,-2.8246,4.5869,0.80167,-4.3047,6.1009,3.6807,-4.4458,7.9017,-0.4711,-4.6383,5.8667,-0.36036,-5.2989,7.6986,4.9428,-6.2673,6.9184,4.3906,1.2014,2.6097,-0.86442
-3.5161,6.6115,7.0094,-3.7448,5.8905,6.5929,-2.8246,4.5515,0.80167,-4.3047,6.1009,3.6807,-4.4458,7.9017,-0.45703,-4.6383,5.8667,-0.36036,-5.2862,7.6986,4.9244,-6.2673,6.9588,4.4692,1.2767,2.5738,-0.84312
-3.0357,6.5996,6.9159,-3.492,5.8905,6.4304,-2.802,4.5432,0.80167,-4.1519,6.1009,3.6473,-4.4458,7.8925,-0.44871,-4.6383,5.8667,-0.36036,-5.2525,7.6986,4.9119,-6.2316,6.9659,4.5398,1.3429,2.5655,-0.8023
-2.7905,6.5878,6.8649,-3.3185,5.8905,6.2959,-2.765,4.535,0.80167,-4.0328,6.1009,3.59,-4.4458,7.8833,-0.44871,-4.6383,5.8667,-0.36036,-5.1993,7.6986,4.9065,-6.1465,7.0064,4.549,1.3954,2.5655,-0.77569
-2.6856,6.5822,6.8103,-3.1081,5.8905,6.2028,-2.7405,4.5248,0.74261,-3.912,6.0884,3.5672,-4.4367,7.8833,-0.44871,-4.6383,5.8667,-0.36036,-5.1993,7.7012,4.8778,-6.0331,7.0995,4.5398,1.4479,2.5655,-0.745
-2.5666,6.5822,6.7072,-2.9212,5.8905,6.1384,-2.7198,4.5019,0.68966,-3.7996,6.0758,3.5557,-4.4367,7.8833,-0.44871,-4.6383,5.8667,-0.37386,-5.1667,7.7012,4.7794,-5.9297,7.1595,4.4692,1.4479,2.5655,-0.71437
-2.5666,6.5878,6.6199,-2.9212,5.8754,6.0803,-2.7066,4.4814,0.67903,-3.6902,6.075,3.5549,-3.6667,7.5808,-0.45703,-4.6383,5.8667,-0.37386,-4.9945,7.7012,4.6459,-5.7953,7.1595,4.4692,1.4479,2.5655,-0.71252
-2.5666,6.5914,6.581,-2.9212,5.8285,6.0295,-2.6799,4.4741,0.66302,-3.5316,6.0739,3.5528,-2.64,7.2783,-0.45703,-4.6383,5.8575,-0.37386,-4.786,7.7012,4.5761,-5.6297,7.1595,4.4692,1.4479,2.5655,-0.71113
-2.5666,6.5878,6.5468,-2.9212,5.8205,6.0272,-2.6575,4.4672,0.64999,-3.4342,6.0614,3.5398,-2.4383,7.2783,-0.46938,-4.6383,5.8483,-0.38893,-4.7453,7.7012,4.5566,-5.5422,7.1595,4.4692,1.4479,2.5655,-0.70618
-2.5666,6.5822,6.5126,-2.9212,5.8205,6.0244,-2.6434,4.4542,0.63579,-3.315,6.0469,3.5278,-2.3742,7.2692,-0.46938,-4.6383,5.8483,-0.4115,-4.7443,7.6986,4.5373,-5.5291,7.1595,4.4692,1.4479,2.5655,-0.70618
-2.5666,6.5822,6.5019,-2.9212,5.8205,6.0185,-2.6303,4.4398,0.6182,-3.2217,6.0424,3.5112,-2.365,7.26,-0.47545,-4.6383,5.8392,-0.4274,-4.7417,7.6962,4.511,-5.5233,7.1595,4.4692,1.4479,2.552,-0.70011
-2.5666,6.5822,6.4912,-2.9212,5.8205,6.0019,-2.576,4.4355,0.61146,-3.2054,6.0424,3.4934,-2.3558,7.26,-0.47948,-4.6383,5.83,-0.42855,-4.7381,7.6933,4.4898,-5.5175,7.1595,4.4692,1.4531,2.5384,-0.63639
-2.5666,6.5822,6.4584,-2.9212,5.8205,5.9846,-2.4967,4.4355,0.60513,-3.1865,6.0424,3.4912,-2.3375,7.26,-0.48194,-4.6383,5.83,-0.42855,-4.7365,7.6878,4.4835,-5.5134,7.1595,4.4692,1.4582,2.3417,-0.55217
-2.5666,6.5822,6.4256,-2.9212,5.8205,5.9609,-2.4695,4.4355,0.59415,-3.1559,6.0424,3.4904,-2.3283,7.2508,-0.48452,-4.6383,5.83,-0.42855,-4.736,7.6878,4.4826,-5.4847,7.1595,4.4692,1.7896,2.3417,-0.52853
-2.5666,6.5822,6.4119,-2.9212,5.8205,5.939,-2.457,4.4355,0.5833,-3.1143,6.0424,3.4845,-2.3283,7.2417,-0.49278,-4.6383,5.83,-0.42982,-4.7357,7.6878,4.4819,-5.4564,7.1595,4.4692,2.1956,2.0013,-0.48878
-2.5666,6.545,6.3886,-2.9212,5.8167,5.9363,-2.4395,4.4355,0.56784,-3.0948,5.9966,3.4512,-2.3283,7.2325,-0.49888,-4.6383,5.83,-0.43164,-4.7349,7.6878,4.4796,-5.4534,7.1595,4.4692,2.2724,1.4358,-0.46412
-2.5666,6.5134,6.3288,-2.9178,5.7323,5.9151,-2.4198,4.4087,0.55258,-3.094,5.9421,3.4182,-2.3283,7.2233,-0.49888,-4.6292,5.83,-0.43824,-4.7328,7.6693,4.4753,-5.45,7.1595,4.4692,2.2755,1.3887,-0.45457
-2.5666,6.5101,6.2762,-2.8322,5.6982,5.8861,-2.3986,4.4087,0.51286,-3.0795,5.8792,3.4024,-2.3283,7.2233,-0.51096,-4.6108,5.83,-0.44686,-4.7282,7.5873,4.4732,-5.4465,7.1595,4.3906,2.2821,1.3489,-0.45457
